timestamp,agent.name,rule.description,rule.level,rule.id
"Sep 14, 2026 @ 11:34:23.848","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:34:23.844","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:34:01.776","Cyber-DC","Integrity checksum changed.","7","550"
"Sep 14, 2026 @ 11:33:59.155","Cyber-DC","Integrity checksum changed.","7","550"
"Sep 14, 2026 @ 11:33:57.438","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:56.631","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:33:56.590","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:33:53.057","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:52.845","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:33:52.178","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:33:52.151","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:33:52.125","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:33:52.124","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:33:48.178","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:48.174","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:48.170","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:48.170","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:46.802","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:46.760","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:46.759","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:46.758","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:46.728","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:46.709","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:46.693","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:46.686","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:40.616","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:40.616","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:40.608","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:23.843","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:33:23.841","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:33:20.910","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:32:53.131","sec-box","Wazuh server started.","3","502"
"Sep 14, 2026 @ 11:32:41.874","sec-box","Host-based anomaly detection event (rootcheck).","7","510"
"Sep 14, 2026 @ 11:32:41.855","sec-box","Host-based anomaly detection event (rootcheck).","7","510"
"Sep 14, 2026 @ 11:32:23.847","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:32:23.845","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:31:50.096","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:31:23.829","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:31:23.827","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:30:27.197","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:30:23.799","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:30:23.797","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:29:59.686","Cyber-DC","Summary event of the report's signatures.","4","60608"
"Sep 14, 2026 @ 11:29:31.150","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:29:31.148","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:29:23.800","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:29:23.798","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:29:00.460","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:55.175","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:55.064","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:28:55.049","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:28:55.033","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:28:55.017","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:28:55.007","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:28:55.006","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:28:53.798","Cyber-Window-cilent","Software protection service scheduled successfully.","3","60642"
"Sep 14, 2026 @ 11:28:52.587","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:28:46.734","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:46.719","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:46.704","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:46.703","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:46.685","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:46.653","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:46.652","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:46.643","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:46.639","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:46.633","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:46.629","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:46.626","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:44.328","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:23.209","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:23.208","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:23.207","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:28:23.177","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:28:23.160","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:27:52.328","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:27:23.801","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:27:23.797","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:26:32.322","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:26:23.781","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:26:23.779","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:25:36.745","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:25:23.768","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:25:23.767","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:25:08.317","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:24:55.052","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:55.051","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:55.009","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:55.006","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:24:55.005","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:55.005","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:54.979","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:24:23.765","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:24:23.763","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:24:15.268","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:15.266","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:24:13.310","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:24:13.275","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:13.234","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:24:09.903","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:09.903","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:24:08.897","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:24:08.682","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:23:57.259","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:50.958","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.649","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.633","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:46.600","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.585","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:46.560","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.560","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.558","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:46.554","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.552","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:46.543","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:46.537","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:46.532","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:22.971","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:23:22.955","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:16.379","Cyber-DC","Name resolution for the name go.microsoft.com timed out","5","61109"
"Sep 14, 2026 @ 11:23:10.546","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:23:10.544","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:23:08.745","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:23:08.745","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:23:08.744","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:23:08.728","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:07.990","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:23:07.947","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:23:07.861","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:07.700","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:07.559","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:07.514","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:05.520","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:23:05.503","Cyber-DC","User: CORP\Administrator logged using Remote Desktop Connection (RDP) from ip:11.0.0.10.","3","92653"
"Sep 14, 2026 @ 11:23:05.472","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:05.425","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:05.424","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:23:05.421","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:23:05.405","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:05.389","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:05.357","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:05.340","Cyber-DC","Non network or service local logon.","3","67022"
"Sep 14, 2026 @ 11:23:05.316","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:23:04.170","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:23:04.170","Cyber-DC","Successful Remote Logon Detected - User:\Administrator - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that attacker is allowed to perform RDP connections","6","92657"
"Sep 14, 2026 @ 11:22:33.516","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:22:23.716","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:22:23.712","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:21:23.677","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:21:23.677","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:21:17.642","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:21:13.467","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:20:37.526","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:20:37.497","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:20:37.494","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:20:34.474","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:20:34.431","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:20:28.230","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:20:28.229","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:20:23.623","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:20:23.619","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:20:22.574","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:20:22.558","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:20:22.542","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:20:22.528","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:20:22.528","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:20:21.486","Cyber-DC","Non service account logged off.","3","67023"
"Sep 14, 2026 @ 11:20:21.479","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:20:21.400","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:20:19.871","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 11:20:19.854","Cyber-DC","Windows Workstation Logon Success","3","60118"
"Sep 14, 2026 @ 11:20:19.838","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:19:51.216","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:19:47.132","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:19:37.096","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:37.080","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:37.064","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:37.049","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:19:37.033","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:37.017","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:19:37.001","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:36.986","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:19:36.982","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:19:36.982","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:36.010","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:19:35.967","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:19:33.420","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:19:23.653","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:19:23.652","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:19:13.181","Cyber-Window-cilent","Software protection service scheduled successfully.","3","60642"
"Sep 14, 2026 @ 11:19:00.403","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:58.765","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:18:58.721","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:18:55.270","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:18:54.927","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:54.718","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:18:54.718","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:18:52.845","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:46.006","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:45.963","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:45.948","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:45.931","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:45.899","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:45.852","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:45.849","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:45.845","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:45.841","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:45.840","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:45.831","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:45.829","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:44.331","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:34.975","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:23.679","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:23.667","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:19.458","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:18:12.450","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:12.434","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:18:12.434","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:17:40.100","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:17:40.100","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:17:40.096","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:17:23.692","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:17:23.689","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 11:17:07.013","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 11:16:54.194","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:16:54.190","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:16:51.940","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:16:51.823","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:16:51.821","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:16:48.223","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:16:48.223","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 11:16:48.181","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 11:16:23.685","Cyber-DC","Windows User Logoff","3","60137"
